ReviewID,Position,Reviewer,AssociatedWith,Country,Movie,Score
1419,9,Diego Lerer,Micropsia,Argentina,"9. Bringing Up Baby (Howard Hawks, 1938)",2
1420,10,Diego Lerer,Micropsia,Argentina,"10. Anchorman: The Legend of Ron Burgundy (Adam McKay, 2004)",1
1421,1,Anke Leweke,Freelance,Germany,"1. Some Like It Hot (Billy Wilder, 1959)",10
1422,2,Anke Leweke,Freelance,Germany,"2. Monkey Business (Howard Hawks, 1952)",9
1423,3,Anke Leweke,Freelance,Germany,"3. It Happened One Night (Frank Capra, 1934)",8
1424,4,Anke Leweke,Freelance,Germany,"4. Design for Living (Ernst Lubitsch, 1933)",7
1425,5,Anke Leweke,Freelance,Germany,"5. The Great Dictator (Charlie Chaplin, 1940)",6
1426,6,Anke Leweke,Freelance,Germany,"6. Big Business (James W. Horne and Leo McCarey, 1929)",5
1427,7,Anke Leweke,Freelance,Germany,"7. Dr Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Stanley Kubrick, 1964)",4
1428,8,Anke Leweke,Freelance,Germany,"8. What's Up, Doc? (Peter Bogdanovich, 1972)",3
1429,9,Anke Leweke,Freelance,Germany,"9. Monsieur Hulot's Holiday (Jacques Tati, 1953)",2
1430,10,Anke Leweke,Freelance,Germany,"10. The Mad Adventures of 'Rabbi' Jacob (Gérard Oury, 1973)",1
1431,1,Kurt Loder,Reason.com,USA,"1. This Is Spinal Tap (Rob Reiner, 1984)",10
1432,2,Kurt Loder,Reason.com,USA,"2. Airplane! (Jim Abrahams, David Zucker and Jerry Zucker, 1980)",9
1433,3,Kurt Loder,Reason.com,USA,"3. Beetlejuice (Tim Burton, 1988)",8
1434,4,Kurt Loder,Reason.com,USA,"4. Moonstruck (Norman Jewison, 1987)",7
1435,5,Kurt Loder,Reason.com,USA,"5. The Princess Bride (Rob Reiner, 1987)",6
1436,6,Kurt Loder,Reason.com,USA,"6. Groundhog Day (Harold Ramis, 1993)",5
1437,7,Kurt Loder,Reason.com,USA,"7. The Incredibles (Brad Bird, 2004)",4
1438,8,Kurt Loder,Reason.com,USA,"8. Waiting for Guffman (Christopher Guest, 1996)",3
1439,9,Kurt Loder,Reason.com,USA,"9. A Shot in the Dark (Blake Edwards, 1964)",2
1440,10,Kurt Loder,Reason.com,USA,"10. Confessions of a Dangerous Mind (George Clooney, 2002)",1
1441,1,Guy Lodge,Variety,UK,"1. Some Like It Hot (Billy Wilder, 1959)",10
1442,2,Guy Lodge,Variety,UK,"2. When Harry Met Sally... (Rob Reiner, 1989)",9
1443,3,Guy Lodge,Variety,UK,"3. The Lady Eve (Preston Sturges, 1941)",8
1444,4,Guy Lodge,Variety,UK,"4. Holiday (George Cukor, 1938)",7
1445,5,Guy Lodge,Variety,UK,"5. Playtime (Jacques Tati, 1967)",6
1446,6,Guy Lodge,Variety,UK,"6. Harold and Maude (Hal Ashby, 1971)",5
1447,7,Guy Lodge,Variety,UK,"7. Pulp Fiction (Quentin Tarantino, 1994)",4
1448,8,Guy Lodge,Variety,UK,"8. The Naked Gun: From the Files of Police Squad! (David Zucker, 1988)",3
1449,9,Guy Lodge,Variety,UK,"9. The Gold Rush (Charlie Chaplin, 1925)",2
1450,10,Guy Lodge,Variety,UK,"10. Damsels in Distress (Whit Stillman, 2011)",1
1451,1,Yasmín López,Kinetoscopio,Colombia,"1. The Gold Rush (Charlie Chaplin, 1925)",10
1452,2,Yasmín López,Kinetoscopio,Colombia,"2. Monsieur Hulot's Holiday (Jacques Tati, 1953)",9
1453,3,Yasmín López,Kinetoscopio,Colombia,"3. The Trouble With Harry (Alfred Hitchcock, 1955)",8
1454,4,Yasmín López,Kinetoscopio,Colombia,"4. Groundhog Day (Harold Ramis, 1993)",7
1455,5,Yasmín López,Kinetoscopio,Colombia,"5. 24 Hour Party People (Michael Winterbottom, 2002)",6
1456,6,Yasmín López,Kinetoscopio,Colombia,"6. The Grand Budapest Hotel (Wes Anderson, 2014)",5
1457,7,Yasmín López,Kinetoscopio,Colombia,"7. Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (Woody Allen, 1972)",4
1458,8,Yasmín López,Kinetoscopio,Colombia,"8. This Is Spinal Tap (Rob Reiner, 1984)",3
1459,9,Yasmín López,Kinetoscopio,Colombia,"9. Punch-Drunk Love (Paul Thomas Anderson, 2002)",2
1460,10,Yasmín López,Kinetoscopio,Colombia,"10. The Naked Gun: From the Files of Police Squad! (David Zucker, 1988)",1
1461,1,Violet Lucca,Film Comment,USA,"1. Anchorman: The Legend of Ron Burgundy (Adam McKay, 2004)",10
1462,2,Violet Lucca,Film Comment,USA,"2. Step Brothers (Adam McKay, 2008)",9
1463,3,Violet Lucca,Film Comment,USA,"3. The Jerk (Carl Reiner, 1979)",8
1464,4,Violet Lucca,Film Comment,USA,"4. The Rise and Rise of Michael Rimmer (Kevin Billington, 1970)",7
1465,5,Violet Lucca,Film Comment,USA,"5. Beetlejuice (Tim Burton, 1988)",6
1466,6,Violet Lucca,Film Comment,USA,"6. Playtime (Jacques Tati, 1967)",5
1467,7,Violet Lucca,Film Comment,USA,"7. The Apartment (Billy Wilder, 1960)",4
1468,8,Violet Lucca,Film Comment,USA,"8. How to Get Ahead in Advertising (Bruce Robinson, 1989)",3
1469,9,Violet Lucca,Film Comment,USA,"9. Clueless (Amy Heckerling, 1995)",2
1470,10,Violet Lucca,Film Comment,USA,"10. The King of Comedy (Martin Scorsese, 1982)",1
1471,1,Verena Lueken,Frankfurter Allgemeine Zeitung,Germany,"1. Some Like It Hot (Billy Wilder, 1959)",10
1472,2,Verena Lueken,Frankfurter Allgemeine Zeitung,Germany,"2. The Great Dictator (Charlie Chaplin, 1940)",9
1473,3,Verena Lueken,Frankfurter Allgemeine Zeitung,Germany,"3. The General (Clyde Bruckman and Buster Keaton, 1926)",8
1474,4,Verena Lueken,Frankfurter Allgemeine Zeitung,Germany,"4. Mon oncle (Jacques Tati, 1958)",7
1475,5,Verena Lueken,Frankfurter Allgemeine Zeitung,Germany,"5. Duck Soup (Leo McCarey, 1933)",6
1476,6,Verena Lueken,Frankfurter Allgemeine Zeitung,Germany,"6. Dr Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Stanley Kubrick, 1964)",5
1477,7,Verena Lueken,Frankfurter Allgemeine Zeitung,Germany,"7. Life of Brian (Terry Jones, 1979)",4
1478,8,Verena Lueken,Frankfurter Allgemeine Zeitung,Germany,"8. To Be or Not To Be (Ernst Lubitsch, 1942)",3
1479,9,Verena Lueken,Frankfurter Allgemeine Zeitung,Germany,"9. The Discreet Charm of the Bourgeoisie (Luis Buñuel, 1972)",2
1480,10,Verena Lueken,Frankfurter Allgemeine Zeitung,Germany,"10. Annie Hall (Woody Allen, 1977)",1
1481,1,Fiona Macdonald,BBC Culture,UK,"1. Life of Brian (Terry Jones, 1979)",10
1482,2,Fiona Macdonald,BBC Culture,UK,"2. Dr Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Stanley Kubrick, 1964)",9
1483,3,Fiona Macdonald,BBC Culture,UK,"3. Trading Places (John Landis, 1983)",8
1484,4,Fiona Macdonald,BBC Culture,UK,"4. Airplane! (Jim Abrahams, David Zucker and Jerry Zucker, 1980)",7
1485,5,Fiona Macdonald,BBC Culture,UK,"5. Groundhog Day (Harold Ramis, 1993)",6
1486,6,Fiona Macdonald,BBC Culture,UK,"6. Toni Erdmann (Maren Ade, 2016)",5
1487,7,Fiona Macdonald,BBC Culture,UK,"7. When Harry Met Sally... (Rob Reiner, 1989)",4
1488,8,Fiona Macdonald,BBC Culture,UK,"8. Bridesmaids (Paul Feig, 2011)",3
1489,9,Fiona Macdonald,BBC Culture,UK,"9. Blazing Saddles (Mel Brooks, 1974)",2
1490,10,Fiona Macdonald,BBC Culture,UK,"10. His Girl Friday (Howard Hawks, 1940)",1
1491,1,Tuğçe Madayanti Dizici,BirGün Newspaper,Turkey,"1. Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (Larry Charles, 2006)",10
1492,2,Tuğçe Madayanti Dizici,BirGün Newspaper,Turkey,"2. Hot Fuzz (Edgar Wright, 2007)",9
1493,3,Tuğçe Madayanti Dizici,BirGün Newspaper,Turkey,"3. Anchorman: The Legend of Ron Burgundy (Adam McKay, 2004)",8
1494,4,Tuğçe Madayanti Dizici,BirGün Newspaper,Turkey,"4. A Shot in the Dark (Blake Edwards, 1964)",7
1495,5,Tuğçe Madayanti Dizici,BirGün Newspaper,Turkey,"5. Napoleon Dynamite (Jared Hess, 2004)",6
1496,6,Tuğçe Madayanti Dizici,BirGün Newspaper,Turkey,"6. Pineapple Express (David Gordon Green, 2008)",5
1497,7,Tuğçe Madayanti Dizici,BirGün Newspaper,Turkey,"7. Dumb and Dumber (Peter and Bobby Farrelly, 1994)",4
1498,8,Tuğçe Madayanti Dizici,BirGün Newspaper,Turkey,"8. Bridesmaids (Paul Feig, 2011)",3
1499,9,Tuğçe Madayanti Dizici,BirGün Newspaper,Turkey,"9. The Hangover (Todd Phillips, 2009)",2
1500,10,Tuğçe Madayanti Dizici,BirGün Newspaper,Turkey,"10. Office Space (Mike Judge, 1999)",1
1501,1,John Maguire,The Sunday Business Post,Ireland,"1. The Big Lebowski (Joel and Ethan Coen, 1998)",10
1502,2,John Maguire,The Sunday Business Post,Ireland,"2. Withnail and I (Bruce Robinson, 1987)",9
1503,3,John Maguire,The Sunday Business Post,Ireland,"3. Sons of the Desert (William A. Seiter, 1933)",8
1504,4,John Maguire,The Sunday Business Post,Ireland,"4. Dr Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Stanley Kubrick, 1964)",7
1505,5,John Maguire,The Sunday Business Post,Ireland,"5. Broadway Danny Rose (Woody Allen, 1984)",6
1506,6,John Maguire,The Sunday Business Post,Ireland,"6. Monsieur Hulot's Holiday (Jacques Tati, 1953)",5
1507,7,John Maguire,The Sunday Business Post,Ireland,"7. Idiocracy (Mike Judge, 2006)",4
1508,8,John Maguire,The Sunday Business Post,Ireland,"8. Life of Brian (Terry Jones, 1979)",3
1509,9,John Maguire,The Sunday Business Post,Ireland,"9. Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (Larry Charles, 2006)",2
1510,10,John Maguire,The Sunday Business Post,Ireland,"10. Trading Places (John Landis, 1983)",1
1511,1,Hans-Christian Mahnke,AfricAvenir Windhoek,Namibia,"1. The Great Dictator (Charlie Chaplin, 1940)",10
1512,2,Hans-Christian Mahnke,AfricAvenir Windhoek,Namibia,"2. Life of Brian (Terry Jones, 1979)",9
1513,3,Hans-Christian Mahnke,AfricAvenir Windhoek,Namibia,"3. The Producers (Mel Brooks, 1967)",8
1514,4,Hans-Christian Mahnke,AfricAvenir Windhoek,Namibia,"4. Papa ante Portas (Vicco von Bülow and Renate Westphal-Lorenz, 1991)",7
1515,5,Hans-Christian Mahnke,AfricAvenir Windhoek,Namibia,"5. Blazing Saddles (Mel Brooks, 1974)",6
1516,6,Hans-Christian Mahnke,AfricAvenir Windhoek,Namibia,"6. Empire M (Hussein Kamal, 1972)",5
1517,7,Hans-Christian Mahnke,AfricAvenir Windhoek,Namibia,"7. Annie Hall (Woody Allen, 1977)",4
1518,8,Hans-Christian Mahnke,AfricAvenir Windhoek,Namibia,"8. Sons of the Desert (William A. Seiter, 1933)",3
1519,9,Hans-Christian Mahnke,AfricAvenir Windhoek,Namibia,"9. Everything is Fine (Niazi Mostafa, 1938)",2
1520,10,Hans-Christian Mahnke,AfricAvenir Windhoek,Namibia,"10. Max and Mona (Teddy Mattera, 2004)",1
1521,1,Yuliya Malikova,Freelance,Ukraine,"1. The Big Lebowski (Joel and Ethan Coen, 1998)",10
1522,2,Yuliya Malikova,Freelance,Ukraine,"2. Pulp Fiction (Quentin Tarantino, 1994)",9
1523,3,Yuliya Malikova,Freelance,Ukraine,"3. Fantastic Mr. Fox (Wes Anderson, 2009)",8
1524,4,Yuliya Malikova,Freelance,Ukraine,"4. Some Like It Hot (Billy Wilder, 1959)",7
1525,5,Yuliya Malikova,Freelance,Ukraine,"5. Six Shooter (Martin McDonagh, 2004)",6
1526,6,Yuliya Malikova,Freelance,Ukraine,"6. Anatomy of a Paperclip (Akira Ikeda, 2013)",5
1527,7,Yuliya Malikova,Freelance,Ukraine,"7. Overboard (Garry Marshall, 1987)",4
1528,8,Yuliya Malikova,Freelance,Ukraine,"8. Being John Malkovich (Spike Jonze, 1999)",3
1529,9,Yuliya Malikova,Freelance,Ukraine,"9. American Ultra (Nima Nourizadeh, 2015)",2
1530,10,Yuliya Malikova,Freelance,Ukraine,"10. Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (Larry Charles, 2006)",1
1531,1,Ben Mankiewicz,Turner Classic Movies,USA,"1. Airplane! (Jim Abrahams, David Zucker and Jerry Zucker, 1980)",10
1532,2,Ben Mankiewicz,Turner Classic Movies,USA,"2. Dr Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Stanley Kubrick, 1964)",9
1533,3,Ben Mankiewicz,Turner Classic Movies,USA,"3. Best in Show (Christopher Guest, 2000)",8
1534,4,Ben Mankiewicz,Turner Classic Movies,USA,"4. Anchorman: The Legend of Ron Burgundy (Adam McKay, 2004)",7
1535,5,Ben Mankiewicz,Turner Classic Movies,USA,"5. Groundhog Day (Harold Ramis, 1993)",6
1536,6,Ben Mankiewicz,Turner Classic Movies,USA,"6. In the Loop (Armando Iannucci, 2009)",5
1537,7,Ben Mankiewicz,Turner Classic Movies,USA,"7. This Is Spinal Tap (Rob Reiner, 1984)",4
1538,8,Ben Mankiewicz,Turner Classic Movies,USA,"8. Midnight Run (Martin Brest, 1988)",3
1539,9,Ben Mankiewicz,Turner Classic Movies,USA,"9. The Producers (Mel Brooks, 1967)",2
1540,10,Ben Mankiewicz,Turner Classic Movies,USA,"10. Fletch (Michael Ritchie, 1985)",1
1541,1,Calum Marsh,National Post,Canada,"1. Something Wild (Jonathan Demme, 1986)",10
1542,2,Calum Marsh,National Post,Canada,"2. The Life and Death of Colonel Blimp (Michael Powell and Emeric Pressburger, 1943)",9
1543,3,Calum Marsh,National Post,Canada,"3. To Be or Not To Be (Ernst Lubitsch, 1942)",8
1544,4,Calum Marsh,National Post,Canada,"4. Broadcast News (James L. Brooks, 1987)",7
1545,5,Calum Marsh,National Post,Canada,"5. Playtime (Jacques Tati, 1967)",6
1546,6,Calum Marsh,National Post,Canada,"6. Ruggles of Red Gap (Leo McCarey, 1935)",5
1547,7,Calum Marsh,National Post,Canada,"7. The Palm Beach Story (Preston Sturges, 1942)",4
1548,8,Calum Marsh,National Post,Canada,"8. Ball of Fire (Howard Hawks, 1941)",3
1549,9,Calum Marsh,National Post,Canada,"9. Barry Lyndon (Stanley Kubrick, 1975)",2
1550,10,Calum Marsh,National Post,Canada,"10. Skin Deep (Blake Edwards, 1989)",1
1551,1,Lee Marshall,Screen International,Italy,"1. His Girl Friday (Howard Hawks, 1940)",10
1552,2,Lee Marshall,Screen International,Italy,"2. The Lady Eve (Preston Sturges, 1941)",9
1553,3,Lee Marshall,Screen International,Italy,"3. Duck Soup (Leo McCarey, 1933)",8
1554,4,Lee Marshall,Screen International,Italy,"4. Smiles of a Summer Night (Ingmar Bergman, 1955)",7
1555,5,Lee Marshall,Screen International,Italy,"5. This Is Spinal Tap (Rob Reiner, 1984)",6
1556,6,Lee Marshall,Screen International,Italy,"6. Some Like It Hot (Billy Wilder, 1959)",5
1557,7,Lee Marshall,Screen International,Italy,"7. A Serious Man (Joel and Ethan Coen, 2009)",4
1558,8,Lee Marshall,Screen International,Italy,"8. South Park: Bigger, Longer & Uncut (Trey Parker, 1999)",3
1559,9,Lee Marshall,Screen International,Italy,"9. Toni Erdmann (Maren Ade, 2016)",2
1560,10,Lee Marshall,Screen International,Italy,"10. Las Palmas (Johannes Nyholm, 2011)",1
1561,1,Antonio Martínez,El Mercurio,Chile,"1. Bringing Up Baby (Howard Hawks, 1938)",10
1562,2,Antonio Martínez,El Mercurio,Chile,"2. The Party (Blake Edwards, 1968)",9
1563,3,Antonio Martínez,El Mercurio,Chile,"3. For Love and Gold (Mario Monicelli, 1966)",8
1564,4,Antonio Martínez,El Mercurio,Chile,"4. Welcome Mr Marshall! (Luis García Berlanga, 1953)",7
1565,5,Antonio Martínez,El Mercurio,Chile,"5. Some Like It Hot (Billy Wilder, 1959)",6
1566,6,Antonio Martínez,El Mercurio,Chile,"6. Modern Times (Charlie Chaplin, 1936)",5
1567,7,Antonio Martínez,El Mercurio,Chile,"7. Harold and Maude (Hal Ashby, 1971)",4
1568,8,Antonio Martínez,El Mercurio,Chile,"8. To Be or Not To Be (Ernst Lubitsch, 1942)",3
1569,9,Antonio Martínez,El Mercurio,Chile,"9. The Big Lebowski (Joel and Ethan Coen, 1998)",2
1570,10,Antonio Martínez,El Mercurio,Chile,"10. Arsenic and Old Lace (Frank Capra, 1944)",1
1571,1,Victor Matizen,Freelance,Russia,"1. The Great Dictator (Charlie Chaplin, 1940)",10
1572,2,Victor Matizen,Freelance,Russia,"2. To Be or Not To Be (Ernst Lubitsch, 1942)",9
1573,3,Victor Matizen,Freelance,Russia,"3. Roman Holiday (William Wyler, 1953)",8
1574,4,Victor Matizen,Freelance,Russia,"4. Some Like It Hot (Billy Wilder, 1959)",7
1575,5,Victor Matizen,Freelance,Russia,"5. Pulp Fiction (Quentin Tarantino, 1994)",6
1576,6,Victor Matizen,Freelance,Russia,"6. Autumn Marathon (Georgiy Daneliya, 1979)",5
1577,7,Victor Matizen,Freelance,Russia,"7. Ivan Vasilievich: Back to the Future (Leonid Gaidai, 1973)",4
1578,8,Victor Matizen,Freelance,Russia,"8. Divorce Italian Style (Pietro Germi, 1961)",3
1579,9,Victor Matizen,Freelance,Russia,"9. Vabank (Juliusz Machulski, 1981)",2
1580,10,Victor Matizen,Freelance,Russia,"10. Watch Out for the Automobile (Eldar Ryazanov, 1966)",1
1581,1,Todd McCarthy,The Hollywood Reporter,USA,"1. Trouble in Paradise (Ernst Lubitsch, 1932)",10
1582,2,Todd McCarthy,The Hollywood Reporter,USA,"2. Ruggles of Red Gap (Leo McCarey, 1935)",9
1583,3,Todd McCarthy,The Hollywood Reporter,USA,"3. Sherlock Jr (Buster Keaton, 1924)",8
1584,4,Todd McCarthy,The Hollywood Reporter,USA,"4. Sullivan’s Travels (Preston Sturges, 1941)",7
1585,5,Todd McCarthy,The Hollywood Reporter,USA,"5. City Lights (Charlie Chaplin, 1931)",6
1586,6,Todd McCarthy,The Hollywood Reporter,USA,"6. His Girl Friday (Howard Hawks, 1940)",5
1587,7,Todd McCarthy,The Hollywood Reporter,USA,"7. Duck Soup (Leo McCarey, 1933)",4
1588,8,Todd McCarthy,The Hollywood Reporter,USA,"8. Annie Hall (Woody Allen, 1977)",3
1589,9,Todd McCarthy,The Hollywood Reporter,USA,"9. Airplane! (Jim Abrahams, David Zucker and Jerry Zucker, 1980)",2
1590,10,Todd McCarthy,The Hollywood Reporter,USA,"10. Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (Larry Charles, 2006)",1
1591,1,Drew McWeeny,Pulp & Popcorn,USA,"1. Blazing Saddles (Mel Brooks, 1974)",10
1592,2,Drew McWeeny,Pulp & Popcorn,USA,"2. Dr Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Stanley Kubrick, 1964)",9
1593,3,Drew McWeeny,Pulp & Popcorn,USA,"3. Groundhog Day (Harold Ramis, 1993)",8
1594,4,Drew McWeeny,Pulp & Popcorn,USA,"4. Modern Romance (Albert Brooks, 1981)",7
1595,5,Drew McWeeny,Pulp & Popcorn,USA,"5. Withnail and I (Bruce Robinson, 1987)",6
1596,6,Drew McWeeny,Pulp & Popcorn,USA,"6. Duck Soup (Leo McCarey, 1933)",5
1597,7,Drew McWeeny,Pulp & Popcorn,USA,"7. Life of Brian (Terry Jones, 1979)",4
1598,8,Drew McWeeny,Pulp & Popcorn,USA,"8. Raising Arizona (Joel and Ethan Coen, 1987)",3
1599,9,Drew McWeeny,Pulp & Popcorn,USA,"9. Back to the Future (Robert Zemeckis, 1985)",2
1600,10,Drew McWeeny,Pulp & Popcorn,USA,"10. Top Secret! (Jim Abrahams, David Zucker and Jerry Zucker, 1984)",1
1601,1,Daniela Michel,Morelia International Film Festival,Mexico,"1. The Skeleton of Mrs. Morales (Rogelio A. González, 1960)",10
1602,2,Daniela Michel,Morelia International Film Festival,Mexico,"2. You're Missing the Point (Juan Bustillo Oro, 1940)",9
1603,3,Daniela Michel,Morelia International Film Festival,Mexico,"3. The Great Madcap (Luis Buñuel, 1949)",8
1604,4,Daniela Michel,Morelia International Film Festival,Mexico,"4. I´m No Angel (Wesley Ruggles, 1933)",7
1605,5,Daniela Michel,Morelia International Film Festival,Mexico,"5. My Man Godfrey (Gregory La Cava, 1936)",6
1606,6,Daniela Michel,Morelia International Film Festival,Mexico,"6. The General (Clyde Bruckman and Buster Keaton, 1926)",5
1607,7,Daniela Michel,Morelia International Film Festival,Mexico,"7. Trouble in Paradise (Ernst Lubitsch, 1932)",4
1608,8,Daniela Michel,Morelia International Film Festival,Mexico,"8. Some Like It Hot (Billy Wilder, 1959)",3
1609,9,Daniela Michel,Morelia International Film Festival,Mexico,"9. The Doll (Ernst Lubitsch, 1919)",2
1610,10,Daniela Michel,Morelia International Film Festival,Mexico,"10. His Girl Friday (Howard Hawks, 1940)",1
1611,1,Sophie Monks Kaufman,Little White Lies,UK,"1. A New Leaf (Elaine May, 1971)",10
1612,2,Sophie Monks Kaufman,Little White Lies,UK,"2. It's Such a Beautiful Day (Don Hertzfeldt, 2012)",9
1613,3,Sophie Monks Kaufman,Little White Lies,UK,"3. Frances Ha (Noah Baumbach, 2012)",8
1614,4,Sophie Monks Kaufman,Little White Lies,UK,"4. Playtime (Jacques Tati, 1967)",7
1615,5,Sophie Monks Kaufman,Little White Lies,UK,"5. Losing Ground (Kathleen Collins, 1982)",6
1616,6,Sophie Monks Kaufman,Little White Lies,UK,"6. Toni Erdmann (Maren Ade, 2016)",5
1617,7,Sophie Monks Kaufman,Little White Lies,UK,"7. The Hudsucker Proxy (Joel and Ethan Coen, 1994)",4
1618,8,Sophie Monks Kaufman,Little White Lies,UK,"8. The Voices (Marjane Satrapi, 2014)",3
1619,9,Sophie Monks Kaufman,Little White Lies,UK,"9. American Psycho (Mary Harron, 2000)",2
1620,10,Sophie Monks Kaufman,Little White Lies,UK,"10. Withnail and I (Bruce Robinson, 1987)",1
1621,1,Kim Morgan,New Beverly Cinema,USA,"1. Inherent Vice (Paul Thomas Anderson, 2014)",10
1622,2,Kim Morgan,New Beverly Cinema,USA,"2. My Man Godfrey (Gregory La Cava, 1936)",9
1623,3,Kim Morgan,New Beverly Cinema,USA,"3. Dr Strangelove or: How I Learned to Stop Worrying and Love the Bomb (Stanley Kubrick, 1964)",8
1624,4,Kim Morgan,New Beverly Cinema,USA,"4. Duck Soup (Leo McCarey, 1933)",7
1625,5,Kim Morgan,New Beverly Cinema,USA,"5. Playtime (Jacques Tati, 1967)",6
1626,6,Kim Morgan,New Beverly Cinema,USA,"6. Female Trouble (John Waters, 1974)",5
1627,7,Kim Morgan,New Beverly Cinema,USA,"7. A New Leaf (Elaine May, 1971)",4
1628,8,Kim Morgan,New Beverly Cinema,USA,"8. Bringing Up Baby (Howard Hawks, 1938)",3
1629,9,Kim Morgan,New Beverly Cinema,USA,"9. Little Murders (Alan Arkin, 1971)",2
1630,10,Kim Morgan,New Beverly Cinema,USA,"10. Jackass 3D (Jeff Tremaine, 2010)",1
1631,1,Kate Muir,The Times,UK,"1. Groundhog Day (Harold Ramis, 1993)",10
1632,2,Kate Muir,The Times,UK,"2. When Harry Met Sally... (Rob Reiner, 1989)",9
1633,3,Kate Muir,The Times,UK,"3. Kind Hearts and Coronets (Robert Hamer, 1949)",8
1634,4,Kate Muir,The Times,UK,"4. Anchorman: The Legend of Ron Burgundy (Adam McKay, 2004)",7
1635,5,Kate Muir,The Times,UK,"5. The Blues Brothers (John Landis, 1980)",6
1636,6,Kate Muir,The Times,UK,"6. Some Like It Hot (Billy Wilder, 1959)",5
1637,7,Kate Muir,The Times,UK,"7. Annie Hall (Woody Allen, 1977)",4
1638,8,Kate Muir,The Times,UK,"8. Mean Girls (Mark Waters, 2004)",3
1639,9,Kate Muir,The Times,UK,"9. Local Hero (Bill Forsyth, 1983)",2
